RowID, Date, TimeStamp, AccX, AccY, Accz, Comment
0, Sun Dec 18 19:31:32 GMT+01:00 2016, 1.0346596E15, -8.676587, 6.9623384, -1.982399, null
0, Sun Dec 18 19:31:32 GMT+01:00 2016, 1.0346598E15, -6.9719152, 6.253655, 0.9768343, null
0, Sun Dec 18 19:31:33 GMT+01:00 2016, 1.03466E15, -4.6255975, 6.129156, 7.2592196, null
0, Sun Dec 18 19:31:33 GMT+01:00 2016, 1.0346602E15, -6.9240313, 7.6231384, 8.6095495, null
0, Sun Dec 18 19:31:33 GMT+01:00 2016, 1.0346604E15, -0.39264908, 5.803545, 7.632715, null
0, Sun Dec 18 19:31:33 GMT+01:00 2016, 1.0346606E15, -2.5953147, 3.6296098, 6.943185, null
0, Sun Dec 18 19:31:33 GMT+01:00 2016, 1.0346608E15, 0.038307227, 1.1492168, 4.1371803, null
0, Sun Dec 18 19:31:34 GMT+01:00 2016, 1.034661E15, -3.8115692, 4.6926355, 8.887277, null
0, Sun Dec 18 19:31:34 GMT+01:00 2016, 1.0346612E15, 6.3206925, 6.7229185, 6.244078, null
0, Sun Dec 18 19:31:34 GMT+01:00 2016, 1.0346614E15, -6.789956, 1.8100165, 8.054094, null
0, Sun Dec 18 19:31:34 GMT+01:00 2016, 1.0346616E15, -7.2783732, -2.6240451, 5.6790466, null
0, Sun Dec 18 19:31:34 GMT+01:00 2016, 1.0346618E15, -11.87524, 2.2505496, 5.707777, null
0, Sun Dec 18 19:31:35 GMT+01:00 2016, 1.034662E15, -5.104438, 0.7278373, 7.086837, null
0, Sun Dec 18 19:31:35 GMT+01:00 2016, 1.0346621E15, -5.8322754, -0.21068975, 8.197746, null
0, Sun Dec 18 19:31:35 GMT+01:00 2016, 1.0346623E15, -6.196194, 1.091756, 5.6982, null
0, Sun Dec 18 19:31:35 GMT+01:00 2016, 1.0346625E15, -9.9790325, 6.4643445, 6.4739213, null
0, Sun Dec 18 19:31:35 GMT+01:00 2016, 1.0346627E15, -6.7612257, 3.8402996, 5.1810527, null
